id,Hollingshead_SES_t1,age,gender,ethnicity_categorical,site,gnf.1,gnf.3,gnf.5,gnf.7,gnf.9,gnf.11,gnf.13,gnf.15,neur_t1,neur_t3,neur_t5,neur_t7,neur_t9,neur_t11,neur_t13,neur_t15,extra_t1,extra_t3,extra_t5,extra_t7,extra_t9,extra_t11,extra_t13,extra_t15,consc_t1,consc_t3,consc_t5,consc_t7,consc_t9,consc_t11,consc_t13,consc_t15,agree_t1,agree_t3,agree_t5,agree_t7,agree_t9,agree_t11,agree_t13,agree_t15,open_t1,open_t3,open_t5,open_t7,open_t9,open_t11,open_t13,open_t15,cs_sum_t1,cs_sum_t3,cs_sum_t5,cs_sum_t7,cs_sum_t9,cs_sum_t11,cs_sum_t13,cs_sum_t15,ddad_csrtot_cur_t1,ddad_csrtot_cur_t3,ddad_csrtot_cur_t5,ddad_csrtot_cur_t7,ddad_csrtot_cur_t9,ddad_csrtot_cur_t11,ddad_csrtot_cur_t13,ddad_csrtot_cur_t15,ddad_csrtot_past_t3,ddad_csrtot_past_t5,ddad_csrtot_past_t7,ddad_csrtot_past_t9,ddad_csrtot_past_t11,ddad_csrtot_past_t13,ddad_csrtot_past_t15,Zcs_sum_t1,Zcs_sum_t3,Zcs_sum_t5,Zcs_sum_t7,Zcs_sum_t9,Zcs_sum_t11,Zcs_sum_t13,Zcs_sum_t15,Zddad_csrtot_cur_t1,ddad_cp_z3,ddad_cp_z5,ddad_cp_z7,ddad_cp_z9,ddad_cp_z11,ddad_cp_z13,ddad_cp_z15,es_sum_t1,es_sum_t3,es_sum_t5,es_sum_t7,es_sum_t9,es_sum_t11,es_sum_t13,es_sum_t15,Zes_sum_t1,Zes_sum_t3,Zes_sum_t5,Zes_sum_t7,Zes_sum_t9,Zes_sum_t11,Zes_sum_t13,Zes_sum_t15,cses_1,cses_3,cses_5,cses_7,cses_9,cses_13,cses_15
101,58,16,2,4,1,-.405,-1.006,-.092,-.141,-.293, ,-.315, ,3.75,4.625,3.625,5.14285714285714,4.125, ,4.625, ,7.375,7.25,8.375,7.875,8, ,8, ,6.14285714285714,6.57142857142857,6.125,6.875,7.28571428571429, ,6.71428571428571, ,8.25,8.42857142857143,8.75,8.375,8.5, ,8.75, ,7.25,7.625,7.875,7.5,7.625, ,7.75, ,22,19,18.5,17.5,18.5,19.5,21.5,20,13,3,3,6,3,3,5,4,0,0,0,0,4,0,0,-.162883684903048,-.892894020086484,-1.19776380616434,-1.41391713847251,-1.17579745257374,-.982121057472199,-.553248561246131,-1.11741356616242,2.77202212435918,.186090035134394,.213242281570622,1.07110674077905,.232591735036522,1.29358663740787,.430329161756044,.227716437307227,4.5,9,5,4,3,2,5.5,0,-.482068785554364,.753570398955005,-.311862415345924,-.430476604191615,-.783141706793842,-.90998624039235,-.378540845622491,-1.58883983663934,2.16855815754848,.508939471263901,1.90111809691783,1.29304143076375,.91210127371313,2.47337571937693,-.558706783081209
111,39,17,1,4,1,.46,-.213, , , ,-.558, , ,4.5,4.125, , , ,4.125, , ,5.25,5.5, , , ,5.5, , ,6.14285714285714,7.14285714285714, , , ,6.85714285714286, , ,8,8.14285714285714, , , ,7.5, , ,6.875,6.5, , , ,6.375, , ,21.5,23.5,21.5,23, ,23.5, ,24.5,7,3,2,0, ,0, ,2,0,0,0, ,0, ,0,-.303650575530125,.484174926384933,-.257020150072765,.262120177172024, ,.254654353524102, ,.41128077130741,1.08257717211173,.186090035134394,-.0090497612877217,-.472305936341638, ,-.424035247982286, ,-.0969205510041597,14,10,11.5,9, ,5.5, ,11.5,1.47288209973725,.990282714476895,1.1262352131549,.531281161445565, ,-.260242277081903, ,.773783649515907,6.84817471223494,2.87732717676205,5.62148992496362,4.63106008858601, , ,5.95564038565371
114,58,16,1,1,1,.319,.062, , ,.06, ,-.52,-.363,4.375,5.5, , ,5.75, ,5,4.57142857142857,4.375,4.125, , ,5.75, ,6.25,5.5,5,4.71428571428571, , ,4.14285714285714, ,5,5.625,6.66666666666667,7.625, , ,7.16666666666667, ,5.625,6.125,6.625,7.625, , ,7.375, ,6.75,7.14285714285714,23.5,19,23.5,22,21.5,25.5, ,24,5,6,2,0,0,0, ,3,1,4,0,0,0, ,4,.259416986978183,-.892894020086484,.370142287321616,-.0426138802178904,-.317111292462233,.873042059022253, ,.241425844921873,.519428854695918,1.26944872543784,1.69557898489241,-.472305936341638,-.442828293814146,-.424035247982286, ,1.41726749568867,6,9.5,2.5,3.5,6,20, ,5.5,-.173392329982004,.87192655671595,-.864976887846241,-.526652380755333,-.159139635782786,2.43155414234709, ,-.458889473695525,3.12970849348909,10.4365210295111,1.43507114366081,1.72869305989105,2.84144435376888, ,2.87071292246094
116,58.5,16,2,4,1,-1.779, , , , , , , ,2.625, , , , , , , ,8, , , , , , , ,7.71428571428571, , , , , , , ,8.625, , , , , , , ,8.5, , , , , , , ,21, , , , , , , ,0, , , , , , , , , , , , , , ,-.444417466157202, , , , , , , ,-.888441938843621, , , , , , , ,6, , , , , , , ,-.173392329982004, , , , , , , ,2.7777912669214, , , , , , 
118,52,16,2,2,1,-.742, , , ,-.191, ,-.355,-.136,4, , , ,4.125, ,3.75,3.625,6, , , ,6.625, ,8,5.5,6, , , ,7.85714285714286, ,8.25,8.25,6.5, , , ,5.625, ,7.625,7.5,6.875, , , ,6.5, ,5.375,6.5,28, , , ,27,28,30,23.5,3, , , ,0,2,2,2, , , ,0,4,0,0,1.52631900262188, , , ,1.2571466677422,1.64602669089494,2.32272949680194,.071570918536337,-.0437194627198978, , , ,-.442828293814146,1.14314978451543,-.0877558288755843,-.0969205510041597,14.5, , ,1.5,11,15,15,9.5,1.5757742515947, , ,-.911355487010205,.880863815902308,1.50334848047503,1.62684132824798,.36289260844543,8.01315950131094,8.32301334544747, ,1.5,6.1285733338711,8.66136474840097,4.78578545926817
119,50.5,16,2,4,1,.87,.255, , ,-.517,-.45,-1.021, ,6,5.5, , ,3.625,4.14285714285714,2.875, ,6.125,7.125, , ,7.125,7.375,7.375, ,7.14285714285714,7.57142857142857, , ,7.71428571428571,7.71428571428571,7.875, ,5.5,6.5, , ,6.75,7.25,7, ,5.375,5.25, , ,5.5,5.25,5.125, ,21,21.5, , ,20.5,20,19.5, ,4,0, , ,0,0,0, ,0, , ,4,0,0, ,-.444417466157202,-.127855716491252, , ,-.603340012499402,-.827524131097661,-1.22994928078685, ,.23785469598801,-.485466294394414, , ,.941058513882836,-.424035247982286,-.433145822630003, ,3,2.5, , ,9,4,3, ,-.790745241126724,-.785059651937276, , ,.464862435228271,-.538703975643523,-.906272996641034, ,1.2777912669214,1.58623793445117, , ,4.1983299937503,.885025359606573, 
123,43,16,1,8,1,.964,.193,.945, , , , , ,7,4.75,6.25, , , , , ,4.5,5.625,5.375, , , , , ,3.85714285714286,5,4.625, , , , , ,5,5.125,5.125, , , , , ,6,7.25,6.5, , , , , ,27.5,27,23.5, , , , , ,8,7,0, , , , , ,4,0, , , , , ,1.3855521119948,1.55522855141826,.370142287321616, , , , , ,1.36415133081964,2.7287079176047,-.45363384700441, , , , , ,1.5,11.5,7, , , , , ,-1.09942169669908,1.34535118775973,.13062916265433, , , , , ,1.4427760559974, ,3.68507114366081, , , , 
124,64.5,17,1,4,1,2.152,1.632, ,1.609,.134,2.001,1.157, ,7.125,6.125, ,8.25,4.875,6.75,6, ,2.5,3.42857142857143, ,3.125,4.625,4.875,4.625, ,5.28571428571429,4.66666666666667, ,6.25,6,6,5.57142857142857, ,5.625,5.42857142857143, ,3.25,6.375,4.375,3.5, ,5.875,5.875, ,6.125,7,6,5.75, ,22.5,21.5,22,20.5,18.5,17,20.5,27.5,7,0,13,0,0,0,1,4,0,0,0,0,0,0,0,-.022116794275971,-.127855716491252,-.10022954072417,-.499714966302762,-1.17579745257374,-1.75510568934489,-.891598921016493,1.43041032962063,1.08257717211173,-.485466294394414,2.43616271015406,-.472305936341638,-.442828293814146,-.424035247982286,-.260450825752794,.227716437307227,4,3,4,0,1.5,3.5,8.5,3.5,-.584960937411818,-.666703494176332,-.533108204346051,-1.19988281670136,-1.09514274229937,-.63152454183073,.254737735599762,-.869780514766002,1.98894160286201,.872447155327557,1.94988522963791,-.249857483151381,.16210127371313,3.80420053949175,2.46520516481031
125,36,17,1,5,1,-.097,-1.108, , , ,-.688, , ,4.75,4, , , ,3.125, , ,5.875,5.875, , , ,6.5, , ,7.57142857142857,6.57142857142857, , , ,6.375, , ,8.375,8.16666666666667, , , ,8.125, , ,8,8.125, , , ,7.75, , ,19,22.5, , , ,25, , ,6,0, , , ,0, , ,4, , , ,8, , ,-1.00748502866551,.178159604946841, , , ,.718445132647715, , ,.801003013403826,1.16174314870415, , , ,2.10858740544338, , ,9,3, , , ,5.5, , ,.443960581162717,-.666703494176332, , , ,-.260242277081903, , ,3.99625748566724,3.10922256632386, , , , , 
126,50.75,17,2,4,1,1.939,.97,.86,1.294,.942, ,.844, ,7.75,7.25,6.625,6.75,6.5, ,7.5, ,5.125,5.5,5.875,5.75,5.375, ,6.625, ,6.42857142857143,5.42857142857143,6.375,4.875,6.14285714285714, ,7, ,5.875,6.28571428571429,6.25,6.25,6.25, ,7.5, ,7.5,6.125,7.25,7.625,7.5, ,7.75, ,20,22.5,20,21,18, ,25, ,1,5,6,4,0, ,0, ,4,0,0,1, ,4, ,-.725951247411357,.178159604946841,-.727391978118551,-.347347937607805,-1.31891181259232, ,.630977697950135, ,-.606867780135713,2.28100369791883,.880118410145654,.556635848405486,-.0968565918899001, ,1.02751827575537, ,19.5,3.5,4,2,4, ,7, ,2.60469577016924,-.548347336415387,-.533108204346051,-.815179710446487,-.575141016456823, ,-.0619015550113644, ,9.38702437629432, ,1.63630401094072,.826326031196097,1.34054409370384,3.81548884897507, 
129,53,17,1,4,1,.639,-.471,-.023,-.059,.093,-.219,-.118, ,6.25,4,4.25,4.625,4.5,4.25,3.75, ,4.125,5.625,5.25,5.875,4,4.375,5, ,6.57142857142857,7.42857142857143,7.14285714285714,7,6.42857142857143,7.28571428571429,7.14285714285714, ,8,7.375,7.375,7.375,7.125,7.5,7.625, ,6.625,5,6.25,5.75,5.25,6.5,6.625, ,22,18.5,21,17,17.5,20.5,21,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.162883684903048,-1.04590168080553,-.413810759421361,-1.56628416716746,-1.46202617261091,-.672927204723124,-.722423741131312,-1.45712341893349,1.08257717211173,-.261614184551478,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,8.5,7.5,5.5,1.5,2,2,4.5,2,.341068429305263,.398501925672171,-.20123952084586,-.911355487010205,-.99114239713086,-.90998624039235,-.589633706029908,-1.17794879556886,4.16855815754848,.663536397638438,2.54309462028932,-.0331420835837317,.268986913694546,1.88878812943434,.271438290533255
131,61,16,2,1,1,-.803,-.809,-.379,1.138,1.247,.152,.152, ,3.875,5,5.5,5.375,5.375,5.5,5.875, ,6,5.25,3.75,5.125,5.125,3.5,4.375, ,7.57142857142857,8.28571428571429,8.14285714285714,7.375,7.375,7.85714285714286,8, ,7.875,7.75,7.625,8.125,8.125,7.875,7.25, ,7.125,7.25,7.75,7.625,7.625,7.875,7.875, ,24,25,28.5, ,33.5,27.5,25,27,6,4,4, ,2,0,0,9,4,4, ,4,4,0,0,.40018387760526,.943197908542073,1.93804838080757, ,3.11763334798379,1.4914297645204,.630977697950135,1.26055540323509,.801003013403826,2.0571515880759,2.1401630706091, ,1.39133853311661,.842276078730546,-.433145822630003,1.0393089080857,8,6.5,5.5, ,18,15,7,8.5,.23817627744781,.161789610150282,-.20123952084586, ,2.33686864826144,1.50334848047503,-.0619015550113644,.157447087910191,4.20009193880263,8.2457148822602,3.71902419040378, ,10.5588166739919,3.81548884897507,4.88027770161755
132,44,16,2,4,1,-1.097,-1.206,-.694,-1.111,-.179,-.198,-.581,-.302,2.625,2.75,3.375,3,3.5,3.5,3.5,2.875,7.75,7.5,7.25,7.125,7.125,6.75,6.625,6.25,7.85714285714286,7.85714285714286,8,8,7.71428571428571,8.28571428571429,8.57142857142857,8.25,7.75,7.4,7.875,8.5,8.125,7.5,8.125,7.875,6.125,6,6.125,6.875,6.75,7.125,6.71428571428571,6.375,20.5,19,20,19,19.5,19,24.5,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.585184356784279,-.892894020086484,-.727391978118551,-.956816052387634,-.889568732536571,-1.13671798384674,.461802518064954,.581135697692946,-.325293621427806,-.261614184551478,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,10,7.5,7,3.5,3,3,3.5,3,.649744884877623,.398501925672171,.13062916265433,-.526652380755333,-.783141706793842,-.724345108017937,-.800726566437326,-.972503275033622,4.70740782160786,.931641008076632,3.13630401094072,1.27159197380618,1.05521563373171,1.98090125903248,1.79056784884647
138,63.5,16,2,4,1,.054,.728,1.046,2.278,2.452,2.217,2.178,2.508,7.75,6.25,7.125,8.625,8,7.5,7.5,7.875,7,6.875,7.25,8,7.375,7.125,6.625,6.25,4.14285714285714,5.42857142857143,4.71428571428571,4.875,5.28571428571429,6.14285714285714,6.71428571428571,6.375,8.25,8.125,8.25,7.75,7.625,8.125,7.75,8.125,7.375,6.625,6.375,6.5,7.125,5.875,6.875,6.25,23,24,20.5,22,20,24,22.5,23,4,0,1,8,4,4,4,3,0,0,0,4,0,0,4,.118650096351106,.63718258710398,-.570601368769956,-.0426138802178904,-.746454372517986,.40925127989864,-.21489820147577,-.0982840078491994,.23785469598801,-.485466294394414,-.231341804146066,1.58557763315261,1.84161855235039,.177712163587483,.257634164878835,1.41726749568867,8,0,3,6,4.5,6.5,0,8.5,.23817627744781,-1.376840440742,-.754353993346178,-.0457734979367429,-.471140671288314,-.0746011447074893,-1.53955157786329,.157447087910191,4.05932504817555,3.45462563994932,1.21469931561502,2.97869305989105,1.87677281374101,-.107449100737885,4.2008579960754
139,56,16,2,5,1,-.275,.071, , , , ,.021, ,3.75,3.5, , , , ,4.75, ,7,5.75, , , , ,5.5, ,7.14285714285714,6.71428571428571, , , , ,5.875, ,7.375,7.75, , , , ,7.125, ,7.5,7.625, , , , ,7.625, ,19.5,18,21,19.5,19,21,22.5,22.5,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,-.866718138038434,-1.19890934152458,-.413810759421361,-.804449023692677,-1.03268309255516,-.518330278348586,-.21489820147577,-.268138934234736,.23785469598801,-.0377620747085423,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.0877558288755843,-.421557539315547,5.5,3.5,5.5,5,0,1.5,4.5,5,-.276284481839457,-.548347336415387,-.20123952084586,-.238125051064179,-1.4071437778049,-1.00280680657956,-.589633706029908,-.561612233963145,2.31664093098078,.490834860825707,2.54309462028932,2.09777548815366,-.516341546277578,2.14255089926212,2.36593053288263
140,61,17,2,4,1,-.736,-.327,-1.365,-.583,-.745,-.996,-1.268, ,3.875,5.375,2.375,4.5,3.75,2.875,3.125, ,7.75,7.75,8.375,7.375,8,8.125,8.375, ,6.71428571428571,5.71428571428571,7.875,6.875,7.28571428571429,7.71428571428571,8.42857142857143, ,8.625,8.4,9,9,9,8.875,9, ,8,8.25,8.375,7.5,8.375,8.25,8.625, ,17,19,19,20,19.5,18.5,21,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57055259117382,-.892894020086484,-1.04097319681574,-.65208199499772,-.889568732536571,-1.29131491022127,-.722423741131312,-1.62697834531903,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,3.5,7.5,1.5,3,0,8,5.5,2,-.687853089269271,.398501925672171,-1.08622267684637,-.622828157319051,-1.4071437778049,.203860553854131,-.378540845622491,-1.17794879556886,.964723704413091,3.35434254488936,.229513401592129,1.17395900250114,-.444784366268285,2.38878812943434,.186510827340487
142,61,16,1,4,1,.007,.468, , ,.076, ,.415, ,6.25,5.25, , ,5.625, ,5.75, ,6.125,5.875, , ,5, ,6, ,4.42857142857143,4.14285714285714, , ,4.42857142857143, ,5.14285714285714, ,7,5.875, , ,5.75, ,7.375, ,8,6, , ,6.75, ,7.75, ,23,18.5,19, ,19.5, ,21.5, ,6,0,0, ,0, ,0, ,0,0, ,0, ,0, ,.118650096351106,-1.04590168080553,-1.04097319681574, ,-.889568732536571, ,-.553248561246131, ,.801003013403826,-.485466294394414,-.45363384700441, ,-.442828293814146, ,-.433145822630003, ,12,3.5,6.5, ,11.5, ,1.5, ,1.06131349230744,-.548347336415387,.0200062681542669, ,.984864161070817, ,-1.22291228725216, ,6.05932504817555, ,2.72951340159213, ,5.30521563373171,.473375719376934, 
148,61,16,2,8,1,.756,.525, , ,.79,.507,.863, ,5.5,5.5, , ,5.25,4.25,5.75, ,4,4.5, , ,3.75,4.5,4.125, ,4.57142857142857,3.71428571428571, , ,5.57142857142857,5.85714285714286,5.125, ,6.5,6.875, , ,7,7.25,6.625, ,6.875,7.375, , ,8.125,8.5,6.75, ,21.5,20,20.5, ,22,22,24.5,25.5,5,2,0, ,0,2,0,0,0,4, ,4,0,0,0,-.303650575530125,-.586878698648391,-.570601368769956, ,-.173996932443648,-.209136425599511,.461802518064954,.750990624078482,.519428854695918,-.0377620747085423,1.25099489917573, ,.941058513882836,-.123161542197401,-.433145822630003,-.421557539315547,0,5.5,7.5, ,5,3.5,0,3.5,-1.40809815227144,-.0749227053716079,.241252057154394, ,-.367140326119804,-.63152454183073,-1.53955157786329,-.869780514766002,-.151825287765063,1.64543178720024,3.46469931561502, ,2.41300153377818,.230901259032477,2.12549531203924
150,59.5,16,2,4,1,1.274,1.436,.451,1.137,.8, ,1.272,.879,7.875,6.75,6.625,7,7.25, ,7.875,7.375,5.75,6.5,4.75,5,5.625, ,6.625,6.625,7.14285714285714,6.14285714285714,6.625,5.5,5.71428571428571, ,4.42857142857143,4.625,4.25,5.875,5,5.625,5.75, ,5.5,5.75,8.875,8.5,8.125,7.75,7.42857142857143, ,8,7.625,19,20,22.5,25,22.5, ,25,22.5,0,0,0,0,0, ,0,0,0,0,0,0, ,0,0,-1.00748502866551,-.586878698648391,.0565610686244253,.871588291951853,-.030882572425064, ,.630977697950135,-.268138934234736,-.888441938843621,-.485466294394414,-.45363384700441,-.472305936341638,-.442828293814146, ,-.433145822630003,-.421557539315547,11,5,13.5,11,7, ,8.5,16,.85552918859253,-.193278863132553,1.56872679115516,.915984267700438,.0488610545542331, ,.254737735599762,1.69828849192448,4.99625748566725, ,6.77828053431221,5.93579414597593,3.48455871378747,4.56548884897507,7.86593053288263
153,37,16,1,4,1,-1.671,-1.569,-1.07,-1.082, ,-1.575,-1.509, ,1.5,2.625,3.125,2.75, ,2.25,2.375, ,6.75,8,7.875,8.125, ,7.75,7.75, ,8.28571428571429,8.57142857142857,8,8.25, ,7.42857142857143,8.42857142857143, ,7.875,7.71428571428571,7.5,7.875, ,7.75,7.5, ,7.75,8.5,7.75,8.125, ,7.625,6.75, ,21,18.5,19.5,22, ,19,23.5,22,0,0,0,4, ,0,0,0,0,0,4, ,0,0,0,-.444417466157202,-1.04590168080553,-.884182587467147,-.0426138802178904, ,-1.13671798384674,.123452158294592,-.437993860620272,-.888441938843621,-.485466294394414,-.45363384700441,1.965901756974, ,-.424035247982286,-.433145822630003,-.421557539315547,5,5.5,7,3, ,7,18.5,14,-.379176633696911,-.0749227053716079,.13062916265433,-.622828157319051, ,.0182194214797175,2.36566633967394,1.287397450854,2.2777912669214,2.93164100807663,3.05790870626643,1.47869305989105, ,9.3117260791473,6.78100306968986
154,66,17,1,4,1,.713,.939, ,.244, ,.578,.807, ,4.75,4.375, , , ,5.125,4.875, ,4.25,4.875, , , ,4.75,4.75, ,6.33333333333333,6.71428571428571, , , ,5.85714285714286,5.71428571428571, ,6.25,6.71428571428571, , , ,6.125,6.5, ,7.125,7.625, , , ,6.875,6.75, ,25,23, ,21.5,23.5,22.5,28.5,24,2,0, ,0,5,0,5,0,0, ,0,0,0,0,0,.681717658859414,.331167265665887, ,-.194980908912848,.255346147612105,-.0545394992249731,1.8152039571464,.241425844921873,-.325293621427806,-.485466294394414, ,-.472305936341638,.682871754270301,-.424035247982286,.430329161756044,-.421557539315547,5,0, ,4.5,4.5,0,9.5,8.5,-.379176633696911,-1.376840440742, ,-.334300827627897,-.471140671288314,-1.28126850514118,.465830596007179,.157447087910191,2.84085882942971,-.0272697496124866, ,2.15250954554358,2.37767307380605,5.6576019785732,4.37071292246094
157,61,17,2,4,1,-.818,-.013,-.394, ,-.284,-.431,-.588, ,3.5,5.375,3.5, ,3.25,3.875,3.875, ,7.625,7.75,7.625, ,7,7.5,7.25, ,5.85714285714286,5.57142857142857,7.25, ,7.57142857142857,8.28571428571429,8.28571428571429, ,7.375,7.25,7.75, ,7.875,7.75,8, ,8.375,6.75,7.75, ,6.75,7.375,7.375, ,22.5,20,18.5,17.5,20.5,20,17.5,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-.022116794275971,-.586878698648391,-1.19776380616434,-1.41391713847251,-.603340012499402,-.827524131097661,-1.90665000032758,.241425844921873,-.888441938843621,.186090035134394,-.45363384700441,-.472305936341638,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,2,1.5,3,4,0,2,7,5,-.996529544841631,-1.02177196745917,-.754353993346178,-.430476604191615,-1.4071437778049,-.90998624039235,-.0619015550113644,-.561612233963145,.988941602862014,.586237934451169,.901118096917831,1.29304143076375,-.301670006249701,2.54667499983621,2.62071292246094
160,32,16,2,7,1,-.665,-.483, , , , , , ,4.125,4.375, , , , , , ,5.875,8.125, , , , , , ,8,7, , , , , , ,6.25,6.875, , , , , , ,7.25,8, , , , , , ,17,17, , , , , , ,1,0, , , , , , ,0, , , , , , ,-1.57055259117382,-1.50492466296267, , , , , , ,-.606867780135713,-.485466294394414, , , , , , ,10,10.5, , , , , , ,.649744884877623,1.10863887223784, , , , , , ,4.21472370441309, , , , , , 
162,58.5,16,1,4,1,-1.542, , , ,-.969,-1.581,-1.387,-1.43,2.625, , , ,2.625,1.875,2,1.25,5.375, , , ,4.5,5.75,5.75,5.625,6.14285714285714, , , ,6,5.375,5.75,7.25,5.5, , , ,8,8.5,8.25,8.375,5.875, , , ,6.625,6.625,6.125,6.375,21.5, , , ,23,21.5,23.5,23.5,1, , , ,0,0,0,0, , , ,0,0,0,0,-.303650575530125, , , ,.11223178759352,-.363733351974048,.123452158294592,.071570918536337,-.606867780135713, , , ,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,4.5, , , ,4.5,8.5,1.5,4.5,-.482068785554364, , , ,-.471140671288314,.296681120041338,-1.22291228725216,-.664334994230764,2.09817471223494,4.06813332401298, , ,2.30611589379676,.811726079147296,2.28578545926817
163,48,16,1,1,1,-.058,-.413, ,-.575,-.51, ,-.506, ,2.875,3.875, ,4.125,4.375, ,3.375, ,5.875,5.125, ,5.25,4.25, ,4.25, ,7,7.71428571428571, ,6.625,6.14285714285714, ,6.85714285714286, ,7,6.25, ,5.5,6.25, ,5.875, ,4.5,5.875, ,4.875,3.42857142857143, ,4.25, ,21,20.5, ,23.5,25, ,25.5,28,2,1, ,1,1, ,1,1,0, ,0,0, ,0,0,-.444417466157202,-.433871037929345, ,.414487205866982,.684689227667858, ,.800152877835315,1.60026525600616,-.325293621427806,-.261614184551478, ,-.215070490154857,-.217688284197256, ,-.260450825752794,-.259239045159853,15.5,5, ,12,4.5, ,4,8,1.78155855530961,-.193278863132553, ,1.10833582082787,-.471140671288314, ,-.695180136233617,.0547243276425715,7.5277912669214, , ,6.20724360293349,2.59234461383393,2.40007643891766,4.80013262800308
167,58,16,1,1,1,1.068,1.877,1.008,1.07,1.384, ,1.112, ,6.125,6.75,6.875,6.375,6.5, ,6.125, ,4.875,5,5.625,5.5,5, ,5, ,5.42857142857143,4.71428571428571,5,4.75,5.57142857142857, ,5, ,6.75,5.875,5.875,5.625,6.625, ,6.375, ,7,7.25,7.875,7.125,7.375, ,7.625, ,27.5,25,26,26,27.5,24.5,28,24,12,0,1,3,0,0,2,0,0,0,0,4,0,0,0,1.3855521119948,.943197908542073,1.15409533406459,1.17632234934177,1.40026102776078,.563848206273177,1.64602877726122,.241425844921873,2.49044796565127,-.485466294394414,-.231341804146066,.299400402218705,.941058513882836,-.424035247982286,-.0877558288755843,-.421557539315547,10.5,10.5,3,3.5,8,8.5,14,4.5,.752637036735077,1.10863887223784,-.754353993346178,-.526652380755333,.256861744891252,.296681120041338,1.41574846784056,-.664334994230764,5.9427760559974,4.53192410313659,2.0770476670323,2.33816117467088,4.70013051388039,7.82301438863061,2.37071292246094
176,32.5,16,2,1,1,-1.512,-1.306, ,-1.551,-.977,-.849,-.994, ,3.875,4, ,2.875,4.375,5,4.5, ,7.5,5.25, ,6.75,6.375,6.625,5.75, ,5.85714285714286,7, ,7.28571428571429,7.57142857142857,6.71428571428571,6.71428571428571, ,6.75,6.5, ,7.25,7.25,7,6.875, ,5.75,5.75, ,5.375,7.125,6,6.375, ,25,25.5,22.5,22.5,21,24.5,21,23.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,.681717658859414,1.09620556926112,.0565610686244253,.109753148477067,-.460225652480817,.563848206273177,-.722423741131312,.071570918536337,-.888441938843621,-.485466294394414,-.45363384700441,.0421649560319236,-.442828293814146,-.424035247982286,-.433145822630003,-.421557539315547,5.5,14,0,13.5,8,6.5,4.5,16.5,-.276284481839457,1.93713197656445,-1.41809136034656,1.39686315051903,.256861744891252,-.0746011447074893,-.589633706029908,1.8010112521921,3.09085882942971,3.53192410313659,.0282805343122127,6.80487657423853,3.76988717375959,1.88878812943434,8.28578545926817
179,64.5,16,2,4,1,1.291,1.819,1.353,.541,.462,.743,.688, ,7.25,6.875,7,5.875,6.75,6.375,6.125, ,3.625,3.625,3.25,3.375,5.375,5.125,5.5, ,5.42857142857143,5.14285714285714,6.28571428571429,6.625,5.57142857142857,6.14285714285714,6.57142857142857, ,7,4.66666666666667,5.125,4.75,4.25,4.625,5.375, ,8,8,8.125,7.875,8.125,7.875,8.125, ,21.5,22.5,23.5,20,21,19.5,22,23.5,6,6,5,0,2,0,0,0,2,0,0,0,0,0,0,-.303650575530125,.178159604946841,.370142287321616,-.65208199499772,-.460225652480817,-.982121057472199,-.38407338136095,.071570918536337,.801003013403826,1.68125108621249,.65782636728731,-.472305936341638,.0074517254196329,-.424035247982286,-.433145822630003,-.421557539315547,7.5,5,9,11,11.5,12.5,7.5,4.5,.135284125590356,-.193278863132553,.573120740654585,.915984267700438,.984864161070817,1.03924564953899,.0436448751923443,-.664334994230764,3.59817471223494,5.7589394712639,4.68507114366081,5.17395900250114,5.51988717375959,3.55796330931952,2.28578545926817
